payer_name,payer_alias,state_or_region,line_of_business,document_title,document_type,document_url,source_page_url,discovery_path,file_type,policy_number,effective_date,last_updated_date,http_status,content_hash_sha256,file_size_bytes,requires_auth,render_mode,extraction_method,confidence_score,scrape_timestamp_utc,notes
UnitedHealthcare,UHC,National,Commercial,Bone Replacement Grafts – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/bone-replacement-grafts.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP048.05,2026-05-01,,200,b5c88f347f2a1545fb652d1e038b9b3691f01c11c1e79c512a47b1d5ec90bf9f,252285,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:04Z,
UnitedHealthcare,UHC,CT,Commercial,Cone Beam Computed Tomography – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/imaging-svcs-cone-beam-ct.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP044.08,2026-06-01,,200,8fb3032a267350a1adb3259ce08b8e89d87358389088fe3760424ccd5eb4c198,365687,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:05Z,
UnitedHealthcare,UHC,National,Commercial,"Core Buildup, Post and Core, and Pin Retention – Dental Clinical Policy",medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/core-buildup-post-core-pin-retention.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP021.11,2026-05-01,,200,6b6f21b425e83c6f87189907e09430bae106f81a62eaff61d72ddd196bf5afd7,235124,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:06Z,
UnitedHealthcare,UHC,National,Multiple,Coronal Splinting – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/coronal-splinting.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP011.14,2026-01-01,,200,cc052cf69ff5aa28a4fd6efc83d498daee7ea8ae244d63133dae39eef3dc911c,193636,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:07Z,
UnitedHealthcare,UHC,National,Commercial,Dental Barrier Membrane Guided Tissue Regeneration – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/dental-barrier-membrane-guided-tissue-regeneration.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP045.10,2026-05-01,,200,bacca8528111d5c17324e61a786755183d902ddfd85954abc9a70ac2bf0c18dc,314759,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:08Z,
UnitedHealthcare,UHC,National,Multiple,Dental Care Services in an Operating Room or Ambulatory Surgery Center – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/dental-care-services-operating-room-ambulatory-surgery-center.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP043.15,2026-05-01,,200,a834faf995d64b882da53d32460921154631515dcaab6f810949a14f55eb3afe,276269,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:10Z,
UnitedHealthcare,UHC,National,Commercial,Dental Implant Placement and Treatment of Peri-Implant Defects/Disease – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/implants.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP007.16,2026-04-01,,200,4764dc0679819454b3f2efd61583fdcbadd259b2a4810878d16d7a1ed91b2ae1,240808,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:11Z,
UnitedHealthcare,UHC,National,Commercial,Dental Implant Supported Prostheses – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/dental-implant-supported-prostheses.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP046.06,2026-04-01,,200,1807bbb93f8329351f8e52f3b007d22fb7ac390ef4b6dd2577599a5fd25294b6,243386,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:12Z,
UnitedHealthcare,UHC,National,Commercial,Fixed Prosthodontics – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/fixed-prosthodontics.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP017.13,2025-11-01,,200,22d78dfdf366484c6e4ede0a4861b394ead4462636cbd57bc5acf0b43bd2a80c,248022,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:13Z,
UnitedHealthcare,UHC,National,Multiple,Full Mouth Debridement – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/full-mouth-debridement.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP001.14,2026-09-01,,200,07667873f91f234425b12cd143645542c6805ffd9672d4b35603a5cc304c6278,191090,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:13Z,
UnitedHealthcare,UHC,National,Multiple,General Anesthesia and Conscious Sedation Services – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/general-anesthesia-conscious-sedation-svcs.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP016.19,2026-09-01,,200,80276a0f6cb3d0ed14282aac831db9f4e344fe573b640254c2d387b9f2f0e08d,247766,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:15Z,
UnitedHealthcare,UHC,National,Commercial,Genetic Testing for Oral Disease – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/genetic-testing-oral-disease.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP036.11,2026-07-01,,200,abacc002597cf13a52dfd586e50afe910c0d5c4bd49af08bc12e28832670f47a,269041,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:16Z,
UnitedHealthcare,UHC,National,Multiple,In-Office Drug Administration and Dispensing of Medications – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/therapeutic-parenteral-drug-admin-in-office-dispensing-meds.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP033.13,2026-07-01,,200,8bd827af6c9a13c6235fd308020f2247fb3e907422790c1fa9c79ea3c05c687e,290646,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:17Z,
UnitedHealthcare,UHC,National,Multiple,Labial Veneers – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/labial-veneers.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP025.14,2026-08-01,,200,c45743b8cb13c0821d496ffc02c2324fa17e34a7e7c98d7cb77da2a0a149d5b4,213710,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:19Z,
UnitedHealthcare,UHC,National,Commercial,Medically Necessary Orthodontic Treatment – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/medically-necessary-orthodontic-treatment.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP003.17,2026-04-01,,200,b8b2cdf8073ded887b125971c18bff94a7af555d428c43b649a96c3b39809406,269217,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:19Z,
UnitedHealthcare,UHC,National,Multiple,Miscellaneous Diagnostic Procedures – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/miscellaneous-diagnostic-procedures.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP040.11,2026-01-01,,200,6627724c9afb10c768309a7c0b861226d3668b3b4e0c5121138f519fcb122ad3,354404,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:21Z,
UnitedHealthcare,UHC,National,Commercial,Non-Ionizing Diagnostic Procedures – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/non-ionizing-diagnostic-procedures.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,N-IONIZING,2026-01-01,,200,5b79d4dbea21c63ebc489ab6895e21c8b8b5b55846b063c1bfe19284205e8922,248938,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:22Z,
UnitedHealthcare,UHC,National,Commercial,Non-Surgical Endodontics – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/non-surgical-endodontics.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,N-SURGICAL,2026-05-01,,200,bb4fb2060895052affa9f85be869fb5dc808aa7804130d2fb40dee079b027404,246032,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:23Z,collapsed 2 near-duplicate URL(s) under the 'policy_number' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/non-surgical-extractions.pdf)
UnitedHealthcare,UHC,National,Multiple,Occlusal Guards – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/occlusal-guards.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP019.13,2026-01-01,,200,01a361f2cfaf51291dc93bfe529c46bd59501f42978f899a6a3345104a69ea1f,197995,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:26Z,
UnitedHealthcare,UHC,National,Commercial,Oral Surgery: Alveoloplasty and Vestibuloplasty – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/oral-surgery-alveoloplasty-vestibuloplasty.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP028.13,2026-09-01,,200,9a145c06d428575bc8aaaf5a396aa700e4afaa935c8c0408dd960bae88d9ebcf,208135,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:27Z,
UnitedHealthcare,UHC,National,Commercial,Oral Surgery: Miscellaneous Surgical Procedures – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/oral-surgery-miscellaneous-surgical-procedures.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP027.15,2026-08-01,,200,6533d310c3ab63b3e4fb18ab0e5380bd60f32e0990d41fa0780850d3bae829ef,314546,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:28Z,
UnitedHealthcare,UHC,National,Commercial,Oral Surgery: Non-Pathologic Excisional Procedures – Dental Clinical Policy,medical_policy,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/dental/oral-surgery-non-pathologic-excisional-procedures.pdf,https://www.uhcprovider.com/en/policies-protocols/dental-policies.html,seed:uhcprovider.com > robots.txt > seed_path:/en/policies-protocols.html > redirect:www.uhcprovider.com > index:/en/policies-protocols.html > anchor[text~='Dental Clinical Policies and Coverage...'] > redirect:www.uhcprovider.com > index:/en/policies-protocols/dental-policies.html > anchor[href$='.pdf'],pdf,DCP029.13,2025-10-01,,200,9f5fab38635af0cb4cae727ac8cf51019128d8790b28d08416885da7588b3742,253684,N,static,css_selector|pdf_text|regex,1.00,2026-09-07T06:10:30Z,
